origem,destino,peso
78vTiLFfciZ5kiryzaWFbk,1gtl58TMl0fzivv3jO2IE9,0.14952
78vTiLFfciZ5kiryzaWFbk,0DAMv2If2x4wHf7q7MZQna,0.165521
2Jun5XTPvYxgMArwdDT4Vy,351cvJkC8Vu4gPT4YMl3Ac,0.142093
2Jun5XTPvYxgMArwdDT4Vy,5vXsj8L4DK1gGQ43BBG028,0.212482
2Jun5XTPvYxgMArwdDT4Vy,6pMnEX2iBcqQtUyIl1L6Oo,0.194285
2Jun5XTPvYxgMArwdDT4Vy,3bwXXVAgssrfzsJPG8p8TC,0.230082
2Jun5XTPvYxgMArwdDT4Vy,47sNDR69VgN2NboGRc9Yyo,0.176194
2Jun5XTPvYxgMArwdDT4Vy,66ERrn57fmkbOq9zhELGPv,0.257504
2Jun5XTPvYxgMArwdDT4Vy,79qxwHypONUt3AFq0WPpT9,0.268803
2eWFxHnEFuRudme41Er4ef,74Qd6pAZN3m4Rb1zYJDNHs,0.28248
2eWFxHnEFuRudme41Er4ef,7bfZTvjOD4WXpweVxpg85o,0.293415
2eWFxHnEFuRudme41Er4ef,16mWEFcsAMYo29nEx15kJK,0.230281
2eWFxHnEFuRudme41Er4ef,493RXTNYIr027MGi30cT1B,0.241696
2eWFxHnEFuRudme41Er4ef,7zWPS8cNSxWgGz6U00OIyT,0.268963
2eWFxHnEFuRudme41Er4ef,3LLezpquftwn7QI1rYIovM,0.327173
2eWFxHnEFuRudme41Er4ef,2TjnCxxQRYn56Ye8gkUKiW,0.358882
23auRivC8Z0CB4nS84sDiW,60hGQrn24APqEFSLObLeDc,0.2636
23auRivC8Z0CB4nS84sDiW,7sVNSNOadwp3fISfMoXUyc,0.238322
23auRivC8Z0CB4nS84sDiW,4TeLaDmBpXnXtzvlY353yD,0.257611
23auRivC8Z0CB4nS84sDiW,5GBmbWZnre6mK9kCpv1ZEZ,0.260565
23auRivC8Z0CB4nS84sDiW,7d0r2pZJOkZCkS1sVmx6Tc,0.173312
23auRivC8Z0CB4nS84sDiW,16LAkUOZbmqdHgicUsHY1S,0.226812
23auRivC8Z0CB4nS84sDiW,02HqnDssYA62iGapkpJIkJ,0.259407
5BJSIhaHPpnTkAahlmOQ1h,3ovpz51ql3sXfcDc66DNFb,0.216099
5BJSIhaHPpnTkAahlmOQ1h,0vswnzoKvhNkT1ehc0Tt19,0.198573
5BJSIhaHPpnTkAahlmOQ1h,7k50ddcASwxD4nq6cXCEle,0.220658
5BJSIhaHPpnTkAahlmOQ1h,0EnvJBejWaMxn3qAvWV4B9,0.156948
5BJSIhaHPpnTkAahlmOQ1h,3PB2otu6Z5yToA9irqF1fN,0.176008
5BJSIhaHPpnTkAahlmOQ1h,6Bs9rgmIcVP39VdnhedfQI,0.22294
1SdJjeWaSdVr1Nrcs0WT0R,6foY66mWZN0pSRjZ408c00,0.13043
1SdJjeWaSdVr1Nrcs0WT0R,7rVw4gyhclOgTIrFCtI3ZG,0.181637
1SdJjeWaSdVr1Nrcs0WT0R,5j41TsRGWaY3k9WLMTaDQu,0.211797
1SdJjeWaSdVr1Nrcs0WT0R,4BP3uh0hFLFRb5cjsgLqDh,0.206567
1SdJjeWaSdVr1Nrcs0WT0R,4smdDxU927wqJsaNr8RkTc,0.203534
1SdJjeWaSdVr1Nrcs0WT0R,3xdjjKMcMOFgo1eQrfbogM,0.213655
1SdJjeWaSdVr1Nrcs0WT0R,28mwPMWi59y5SIwOlRHGwi,0.216716
2PGKzBxAvi1KOn9pSpHZcx,5UYYKTnYTvNqLWMJtw6O6Q,0.281124
2PGKzBxAvi1KOn9pSpHZcx,20PD57jNOHToaTbVi9ZHpa,0.288251
2PGKzBxAvi1KOn9pSpHZcx,3R7PRbshYPRnT0mS4p02eD,0.291042
2PGKzBxAvi1KOn9pSpHZcx,6SLQTs6vHo5aZrKLukqvnk,0.226357
2PGKzBxAvi1KOn9pSpHZcx,580IxrAL0g17NvFQiyEKrL,0.297985
2PGKzBxAvi1KOn9pSpHZcx,6m3GKOLADaMvOT6iwT5FZ4,0.277687
2PGKzBxAvi1KOn9pSpHZcx,6rGz0FddK18McPSG6lNlip,0.306981
0d7MzvPpaFnPuyqCPjWEEt,1uv9nDXqHJkybUGfVJws3U,0.217197
0d7MzvPpaFnPuyqCPjWEEt,7GAaTpSoTWUTbP2Yxlt4Hd,0.194661
0d7MzvPpaFnPuyqCPjWEEt,13JoLz1uqiif77Bs1tSKlh,0.221905
0d7MzvPpaFnPuyqCPjWEEt,1ERoFNNh3shILiAOFWjlgg,0.222315
0d7MzvPpaFnPuyqCPjWEEt,4ARjGTiLzJ9KZQMKdb6txM,0.239271
0d7MzvPpaFnPuyqCPjWEEt,4bVuIlGQBMWS7vIhcx8Ae4,0.237915
0d7MzvPpaFnPuyqCPjWEEt,7KxSHM4DGe0aOyeCDEMF1R,0.240996
0JkIre0YxNmKGMU5V7ZiDx,11UF6aLWbnCaWM0V7CezX9,0.207509
0JkIre0YxNmKGMU5V7ZiDx,7Amg1NLsU6NsPUsDzkJn0f,0.26011
0JkIre0YxNmKGMU5V7ZiDx,17M1JFSr2eEvo5dQnCIQim,0.23626
0JkIre0YxNmKGMU5V7ZiDx,1E8hlfifMjQiIHv0ZzAVK6,0.264806
0JkIre0YxNmKGMU5V7ZiDx,1Ukz0CbWzSxCx8IEMGvvIE,0.299149
0JkIre0YxNmKGMU5V7ZiDx,6Zyz8lsnMFpIrCTuvGurCB,0.292897
0JkIre0YxNmKGMU5V7ZiDx,50CjXiDFzVBVvwNv0LxAm3,0.304118
69AIpwGNLxr4qS1X5ynx60,0wQCiHAgUJdlBdRtdrnLFK,0.272851
69AIpwGNLxr4qS1X5ynx60,7wt7fEnJpsu9IRMadfc8Xm,0.275785
69AIpwGNLxr4qS1X5ynx60,6HjF1gzVEZMb4GplnGl9B3,0.287666
69AIpwGNLxr4qS1X5ynx60,57buRfUBYm7fFFoIM78qbs,0.245924
69AIpwGNLxr4qS1X5ynx60,3nk5Erbb2B36oA4Y8K6hcO,0.293289
69AIpwGNLxr4qS1X5ynx60,2Lmzw98tabQcaOmjOJF1Eg,0.263251
69AIpwGNLxr4qS1X5ynx60,47sNDR69VgN2NboGRc9Yyo,0.297705
18GiV1BaXzPVYpp9rmOg0E,20A2Xe76p9wxUFLbbzZjTM,0.367138
18GiV1BaXzPVYpp9rmOg0E,3VWNwd48T1J9VR7cpcx4s1,0.337101
18GiV1BaXzPVYpp9rmOg0E,6pMnEX2iBcqQtUyIl1L6Oo,0.413596
18GiV1BaXzPVYpp9rmOg0E,3bwXXVAgssrfzsJPG8p8TC,0.440896
18GiV1BaXzPVYpp9rmOg0E,2Jun5XTPvYxgMArwdDT4Vy,0.460929
18GiV1BaXzPVYpp9rmOg0E,79yxkv3OXHrqvjJkadhOCm,0.411103
02HqnDssYA62iGapkpJIkJ,60hGQrn24APqEFSLObLeDc,0.070014
02HqnDssYA62iGapkpJIkJ,0fzmhN3dop77DGQmcsi5MJ,0.106283
02HqnDssYA62iGapkpJIkJ,16LAkUOZbmqdHgicUsHY1S,0.093478
02HqnDssYA62iGapkpJIkJ,6WuG5vCUiW5c4GTWIb9AI2,0.114407
02HqnDssYA62iGapkpJIkJ,46lUgixgC1Q39P0oWwJZLF,0.141021
02HqnDssYA62iGapkpJIkJ,5ALPzPUKl3Np5BrYTFs4Pb,0.14543
02HqnDssYA62iGapkpJIkJ,6AHJTA1BN7ePfChCwqph3z,0.157979
0luuUN1kGvQrb8GMSGOdb0,0lRtPuJoG47Mhm6a69Uewk,0.187035
0luuUN1kGvQrb8GMSGOdb0,3ZGT5qugV3L6AgB9DswiQp,0.177152
0luuUN1kGvQrb8GMSGOdb0,0qkdE1C0ufnUISKwhg8Wh6,0.166291
0luuUN1kGvQrb8GMSGOdb0,42Do6gNxZctRhhWKw55RJ5,0.238158
0luuUN1kGvQrb8GMSGOdb0,7GAaTpSoTWUTbP2Yxlt4Hd,0.261519
0luuUN1kGvQrb8GMSGOdb0,4rhIB4nVYTvB7wi6SrLp6z,0.262553
30JEWgciN2BrDSe1uPR7bv,1a0ro0Q0fbLkGTMucWgFTb,0.180197
30JEWgciN2BrDSe1uPR7bv,2MkVqeZvoyx6UkRFutiflz,0.206935
30JEWgciN2BrDSe1uPR7bv,7yBcGJFP5bAMpAfToEm0dm,0.134054
30JEWgciN2BrDSe1uPR7bv,2wSZhX2Yvslh1oZFFjj45p,0.233665
30JEWgciN2BrDSe1uPR7bv,5xHnfNLYTgtYvUgC4rgOUy,0.234345
30JEWgciN2BrDSe1uPR7bv,1r69MJnTryDGcWkfuqVPVH,0.247916
4RUFaIBvDBchXhoadT8CRM,0PHdf5kceYHURIxLJU1lpt,0.349184
4RUFaIBvDBchXhoadT8CRM,5uU1uuyaUIBOiiUSQG7Wl3,0.377401
4RUFaIBvDBchXhoadT8CRM,3LDkLpuxQlEuEiZmkxpr8S,0.390992
4RUFaIBvDBchXhoadT8CRM,3gq98hzXfMGQ5VFIGJ1DoB,0.410445
4RUFaIBvDBchXhoadT8CRM,6lyKOW0FNW6aAZdKVgoM8m,0.414192
4RUFaIBvDBchXhoadT8CRM,5lCI0WJto9UU4235xaHE4y,0.420376
4RUFaIBvDBchXhoadT8CRM,2S8UMuLJ0z8agFgFGJ6Ztt,0.431754
2rxQMGVafnNaRaXlRMWPde,5D2cMPwNY9Ftb7vqInLLQK,0.117111
2rxQMGVafnNaRaXlRMWPde,0JkcxWpvH30Nbtt5kdfjI6,0.162178
2rxQMGVafnNaRaXlRMWPde,7vF3xkCMvZjAe2nTWY0uQZ,0.174901
2rxQMGVafnNaRaXlRMWPde,3qFSZXYoXpyjTvlG4jX9hJ,0.183937
2rxQMGVafnNaRaXlRMWPde,1czrV52qlUec3aPirLYYcL,0.192972
2rxQMGVafnNaRaXlRMWPde,1brnLTvarI9D1hLP6z2Ar8,0.211853
1KpUbzeaGFdcBD7aeEj0k9,1P3LDx6pTNu44IYNE6ziCU,0.167745
1KpUbzeaGFdcBD7aeEj0k9,6TW8hTa1G41tVZ2RVEr9YI,0.217338
1KpUbzeaGFdcBD7aeEj0k9,79mxynFVrkYCXwFEsgZmCX,0.214998
1KpUbzeaGFdcBD7aeEj0k9,3wYce5GyRKkhKfUlUE5RID,0.225459
1KpUbzeaGFdcBD7aeEj0k9,3hboOw4dS0aXGuP0fyyvbC,0.233019
1KpUbzeaGFdcBD7aeEj0k9,3opqy7HYeNHQaUwYVS7cLo,0.187764
1KpUbzeaGFdcBD7aeEj0k9,3rLEBpW17OHOovVl0kcFKZ,0.221482
3I4WFddKpe2PGZWFh7f10J,6AHJTA1BN7ePfChCwqph3z,0.162035
3I4WFddKpe2PGZWFh7f10J,7ogBckkBvJJDRdn2ZNNUb4,0.128122
3I4WFddKpe2PGZWFh7f10J,0DRMigVA7KEsuCXMOluOjG,0.129826
3I4WFddKpe2PGZWFh7f10J,3QXRiVwxn7MHstHs11mwkX,0.158481
3I4WFddKpe2PGZWFh7f10J,0oYezIvTOWj9O2xfOpamEd,0.139702
3I4WFddKpe2PGZWFh7f10J,46lUgixgC1Q39P0oWwJZLF,0.183343
7wt7fEnJpsu9IRMadfc8Xm,10M2Ex445zw585Ducldzkw,0.141239
7wt7fEnJpsu9IRMadfc8Xm,57buRfUBYm7fFFoIM78qbs,0.159227
7wt7fEnJpsu9IRMadfc8Xm,2NJOi0ZgOrYLoVKlkqjgsN,0.180059
7wt7fEnJpsu9IRMadfc8Xm,5gqlIpczfzjHkSToi7FPK3,0.191912
7wt7fEnJpsu9IRMadfc8Xm,7BmrtjHe3CSS0vN7XJt80Y,0.202887
7wt7fEnJpsu9IRMadfc8Xm,2yeCrMf8koRuEWuRdo8SgX,0.203446
0qgevPEvhJ1XCgzzPZKgFU,58X3YpUUAWKjTuGiVAwRso,0.291458
0qgevPEvhJ1XCgzzPZKgFU,3WMj8moIAXJhHsyLaqIIHI,0.252816
0qgevPEvhJ1XCgzzPZKgFU,2KaWUXuvdE28pRmfybj4Gy,0.28246
0qgevPEvhJ1XCgzzPZKgFU,0IKFxQz9YhhnibrGnGSeUw,0.219113
0qgevPEvhJ1XCgzzPZKgFU,0f1svjHSiaCJif6noKKVHa,0.305554
0qgevPEvhJ1XCgzzPZKgFU,3PB2otu6Z5yToA9irqF1fN,0.307174
4ESkWmp6wJZhSQ64KBzYju,6rFesOvUui282rDwAm8zLo,0.171331
4ESkWmp6wJZhSQ64KBzYju,5n4kMW5dn7MHFhXQuJb9zG,0.200175
4ESkWmp6wJZhSQ64KBzYju,65RFXfpjIRrKrDBAWrBnlx,0.21908
4ESkWmp6wJZhSQ64KBzYju,42Do6gNxZctRhhWKw55RJ5,0.193238
4ESkWmp6wJZhSQ64KBzYju,4pMRIhO6qGmtEIBurzIutp,0.242175
4ESkWmp6wJZhSQ64KBzYju,6O62mcdQBTU4AwVwLtGAHF,0.271064
4ESkWmp6wJZhSQ64KBzYju,7lKqg8JBcJbbQXssnwDAxc,0.272299
7g0Zfd5J6Hzx9M2fRUMuba,6AHJTA1BN7ePfChCwqph3z,0.189922
7g0Zfd5J6Hzx9M2fRUMuba,7rVw4gyhclOgTIrFCtI3ZG,0.159519
7g0Zfd5J6Hzx9M2fRUMuba,4TeLaDmBpXnXtzvlY353yD,0.194962
7g0Zfd5J6Hzx9M2fRUMuba,4Qum1kECNQrpREev5fvAQ4,0.20876
7g0Zfd5J6Hzx9M2fRUMuba,28mwPMWi59y5SIwOlRHGwi,0.197877
7g0Zfd5J6Hzx9M2fRUMuba,5j41TsRGWaY3k9WLMTaDQu,0.197172
7g0Zfd5J6Hzx9M2fRUMuba,2xPV95cfbyusygMTxpa3SW,0.177346
4L9Ds4mpD3SuYoWwFUlv16,5XuozI1077Tdy8EUabPWuE,0.170478
4L9Ds4mpD3SuYoWwFUlv16,1r69MJnTryDGcWkfuqVPVH,0.198981
4L9Ds4mpD3SuYoWwFUlv16,7yBcGJFP5bAMpAfToEm0dm,0.241204
4L9Ds4mpD3SuYoWwFUlv16,5fbrfve4yo0GUWfGNmhFJr,0.253449
4L9Ds4mpD3SuYoWwFUlv16,1HdCiNsQKptIsDHkKEoFHV,0.26216
4L9Ds4mpD3SuYoWwFUlv16,20OFwXhEXf12DzwXmaV7fj,0.2737
4L9Ds4mpD3SuYoWwFUlv16,7JJyuNGhAiPO1UHZcMITd8,0.28041
0ATOzpyZ5IedrZ01QSrEgp,5xHnfNLYTgtYvUgC4rgOUy,0.242334
0ATOzpyZ5IedrZ01QSrEgp,7Fq9RwQxSn3kW85PrDUf0M,0.18839
0ATOzpyZ5IedrZ01QSrEgp,2xkoyfQ1hUuF8KmlT1hzfI,0.141623
0ATOzpyZ5IedrZ01QSrEgp,3gq98hzXfMGQ5VFIGJ1DoB,0.221233
0ATOzpyZ5IedrZ01QSrEgp,23qRa5APj2X7llu4151g39,0.127942
0ATOzpyZ5IedrZ01QSrEgp,5dxgUzUSEMddBRjMZk6bj4,0.222209
0ATOzpyZ5IedrZ01QSrEgp,0HLZjlJQj7msam8bnAfDLn,0.216839
30VHURM5NOfoZmqp2iKawS,5j41TsRGWaY3k9WLMTaDQu,0.224012
30VHURM5NOfoZmqp2iKawS,10M2Ex445zw585Ducldzkw,0.201132
30VHURM5NOfoZmqp2iKawS,2yx3W98N7XWMCH6Q2CdbYn,0.219949
30VHURM5NOfoZmqp2iKawS,2U2hAcbYfk05ESxrpk3vmu,0.183245
30VHURM5NOfoZmqp2iKawS,3CnFfsYOIWdawTvM4Tnfh1,0.136469
30VHURM5NOfoZmqp2iKawS,6tbNaE7kvGNqS7FvJ0dzLB,0.117051
30VHURM5NOfoZmqp2iKawS,3GJ4hzg4lrGwU51Y3VARbF,0.230151
6WuG5vCUiW5c4GTWIb9AI2,46lUgixgC1Q39P0oWwJZLF,0.11963
6WuG5vCUiW5c4GTWIb9AI2,60hGQrn24APqEFSLObLeDc,0.104698
6WuG5vCUiW5c4GTWIb9AI2,6BcKHm3M9k108jKf2C8h1l,0.136844
6WuG5vCUiW5c4GTWIb9AI2,16LAkUOZbmqdHgicUsHY1S,0.110328
6WuG5vCUiW5c4GTWIb9AI2,4ciJOrk7GS4N0wJeQJATLN,0.143985
6WuG5vCUiW5c4GTWIb9AI2,0fzmhN3dop77DGQmcsi5MJ,0.145429
5GBmbWZnre6mK9kCpv1ZEZ,4TeLaDmBpXnXtzvlY353yD,0.216872
5GBmbWZnre6mK9kCpv1ZEZ,4Pd7rBSiSh1gx9V58p0oNY,0.231962
5GBmbWZnre6mK9kCpv1ZEZ,47upBXry4b2wDitlGmwsve,0.171597
5GBmbWZnre6mK9kCpv1ZEZ,7d0r2pZJOkZCkS1sVmx6Tc,0.230461
5GBmbWZnre6mK9kCpv1ZEZ,3hTB92pIwUNcIvpjvpyzDA,0.189237
5GBmbWZnre6mK9kCpv1ZEZ,4WZ3liyYz5ZzDcL4ibAuOi,0.234641
5GBmbWZnre6mK9kCpv1ZEZ,1gH8QigoIquQ3diZp0Ht6l,0.245256
2yx3W98N7XWMCH6Q2CdbYn,6AHJTA1BN7ePfChCwqph3z,0.213688
2yx3W98N7XWMCH6Q2CdbYn,7rVw4gyhclOgTIrFCtI3ZG,0.16028
2yx3W98N7XWMCH6Q2CdbYn,0ZUo4YjG4saFnEJhdWp9Bt,0.197656
2yx3W98N7XWMCH6Q2CdbYn,6dqQ5mkxySSqJaUfp93U5O,0.225497
2yx3W98N7XWMCH6Q2CdbYn,3CnFfsYOIWdawTvM4Tnfh1,0.163911
2yx3W98N7XWMCH6Q2CdbYn,44l7z2oUGyC7YovlvLQ133,0.216497
5w9o8SPAR4MHyIqDBl8ux6,36kJAxLb04RxqtTETruUKM,0.139652
5w9o8SPAR4MHyIqDBl8ux6,1AhR2cNx9Kdta7FGvpfQ9H,0.099351
5w9o8SPAR4MHyIqDBl8ux6,05UpLy7Xd3eH6ZqHK125YZ,0.179909
5w9o8SPAR4MHyIqDBl8ux6,2intfvINZGxNvyMRZaC7mI,0.167526
5w9o8SPAR4MHyIqDBl8ux6,1GIFDbwxGx1jVfroBbzmwh,0.164555
17M1JFSr2eEvo5dQnCIQim,1E8hlfifMjQiIHv0ZzAVK6,0.215903
17M1JFSr2eEvo5dQnCIQim,3LDkLpuxQlEuEiZmkxpr8S,0.196202
17M1JFSr2eEvo5dQnCIQim,50CjXiDFzVBVvwNv0LxAm3,0.27599
17M1JFSr2eEvo5dQnCIQim,7Amg1NLsU6NsPUsDzkJn0f,0.276463
17M1JFSr2eEvo5dQnCIQim,4Z6wHGFWv1uxPGxuthqQav,0.283329
17M1JFSr2eEvo5dQnCIQim,11UF6aLWbnCaWM0V7CezX9,0.296998
3S2gSqUHQkUZ1dZyIBJV9l,1SXRVPBqTOBlcMSbYwHfFH,0.255164
3S2gSqUHQkUZ1dZyIBJV9l,38Qxu73W4pnkkwlKJaLfUK,0.210175
3S2gSqUHQkUZ1dZyIBJV9l,10VgkQlMqdck8KPIEDwkfA,0.210286
3S2gSqUHQkUZ1dZyIBJV9l,7GAaTpSoTWUTbP2Yxlt4Hd,0.225093
3S2gSqUHQkUZ1dZyIBJV9l,0qkdE1C0ufnUISKwhg8Wh6,0.294563
3S2gSqUHQkUZ1dZyIBJV9l,13JoLz1uqiif77Bs1tSKlh,0.224796
3S2gSqUHQkUZ1dZyIBJV9l,0lRtPuJoG47Mhm6a69Uewk,0.294628
5UStrdTMXC3qwEQSEv1HWo,3gq98hzXfMGQ5VFIGJ1DoB,0.169831
5UStrdTMXC3qwEQSEv1HWo,1AhR2cNx9Kdta7FGvpfQ9H,0.181905
5UStrdTMXC3qwEQSEv1HWo,5w9o8SPAR4MHyIqDBl8ux6,0.211686
5UStrdTMXC3qwEQSEv1HWo,78vTiLFfciZ5kiryzaWFbk,0.193383
5UStrdTMXC3qwEQSEv1HWo,20oObdEfRtnT9PkZ6YqOP2,0.102882
5UStrdTMXC3qwEQSEv1HWo,5Sy1r6KDFCzuYeUqH9n0w3,0.170531
5UStrdTMXC3qwEQSEv1HWo,3RzDfzK5TNMfVvQRTfJmxz,0.201618
0LOgt6yDDGGBHSWvlKbdHo,47sNDR69VgN2NboGRc9Yyo,0.218314
0LOgt6yDDGGBHSWvlKbdHo,6S0UqyKhplRUDKAuSEwvLl,0.266531
0LOgt6yDDGGBHSWvlKbdHo,13csvOm2sBimqppl7rLJmc,0.23434
0LOgt6yDDGGBHSWvlKbdHo,4DpMimOybqjya7I5tb35UR,0.273387
0LOgt6yDDGGBHSWvlKbdHo,5nzZGxQGfIc117nKyCQV8G,0.256137
0LOgt6yDDGGBHSWvlKbdHo,1CfnMFQtuay15XHlNGpCQa,0.228594
0LOgt6yDDGGBHSWvlKbdHo,40e31PdTiS5oAorpANQXc4,0.274876
5VFKfahPr6qgucDOv7oMIh,580IxrAL0g17NvFQiyEKrL,0.114012
5VFKfahPr6qgucDOv7oMIh,3hboOw4dS0aXGuP0fyyvbC,0.107208
5VFKfahPr6qgucDOv7oMIh,4DNBm8arpcX9ryR99JYE4y,0.071038
5VFKfahPr6qgucDOv7oMIh,16InxTXSm3cunATdpqO0H9,0.113728
5VFKfahPr6qgucDOv7oMIh,7zVCrzzEJU7u24sbJPXA5W,0.140986
5VFKfahPr6qgucDOv7oMIh,4ciJOrk7GS4N0wJeQJATLN,0.148726
5VFKfahPr6qgucDOv7oMIh,1gtl58TMl0fzivv3jO2IE9,0.152076
3GJ4hzg4lrGwU51Y3VARbF,6tbNaE7kvGNqS7FvJ0dzLB,0.217008
3GJ4hzg4lrGwU51Y3VARbF,5gqlIpczfzjHkSToi7FPK3,0.190836
3GJ4hzg4lrGwU51Y3VARbF,5YzfH7DTvRUf6l3ebJG0c0,0.185235
3GJ4hzg4lrGwU51Y3VARbF,2NJOi0ZgOrYLoVKlkqjgsN,0.182753
3GJ4hzg4lrGwU51Y3VARbF,3GG9WXxmHL5zGm7hXwCe7L,0.216738
3GJ4hzg4lrGwU51Y3VARbF,6m239N2EPkMYkN5unIYT9F,0.208468
3GJ4hzg4lrGwU51Y3VARbF,10M2Ex445zw585Ducldzkw,0.199883
2KBudV1Lf6ZDIS9hi60Lc5,2RNeNeEbmvfvNcnNR5pSDR,0.181658
2KBudV1Lf6ZDIS9hi60Lc5,2XUI84SYtTxy6bPi0nThMV,0.194983
2KBudV1Lf6ZDIS9hi60Lc5,18q0I5Mz5TbxMf4cWSKql9,0.176081
2KBudV1Lf6ZDIS9hi60Lc5,00ZYYvMBC1Rs4nl0Y0suN1,0.182913
2KBudV1Lf6ZDIS9hi60Lc5,2rxQMGVafnNaRaXlRMWPde,0.246244
2KBudV1Lf6ZDIS9hi60Lc5,3nk5Erbb2B36oA4Y8K6hcO,0.159876
0lKZAkE4ni8ruTOPli9F5k,63jfUirW2IkypzR5BYiV8Q,0.198226
0lKZAkE4ni8ruTOPli9F5k,3qFSZXYoXpyjTvlG4jX9hJ,0.193571
0lKZAkE4ni8ruTOPli9F5k,0JkcxWpvH30Nbtt5kdfjI6,0.214217
0lKZAkE4ni8ruTOPli9F5k,1czrV52qlUec3aPirLYYcL,0.21924
0lKZAkE4ni8ruTOPli9F5k,7vF3xkCMvZjAe2nTWY0uQZ,0.224967
0lKZAkE4ni8ruTOPli9F5k,0EBP3qfDpCZE2skX3PfbTf,0.230915
44l7z2oUGyC7YovlvLQ133,5fjoMV6IwPKFsmm0LQuv0m,0.190467
44l7z2oUGyC7YovlvLQ133,2plJHpNYOmZUCcWieMc3FN,0.194828
44l7z2oUGyC7YovlvLQ133,6nfSAz7ObIqNHTKPmVjy7c,0.15775
44l7z2oUGyC7YovlvLQ133,1rpcfLhLC5gu1xOmFSsI14,0.186165
44l7z2oUGyC7YovlvLQ133,3CnFfsYOIWdawTvM4Tnfh1,0.180975
44l7z2oUGyC7YovlvLQ133,4rMLQycynM5w0fmZregNe7,0.19947
44l7z2oUGyC7YovlvLQ133,1iGlm3Lm5sBo5KwFjoNhdo,0.211519
7fPeYkxfPi3ig1OSvR5C1Z,59kHPbwyyCApYA8RQQEuXm,0.215943
7fPeYkxfPi3ig1OSvR5C1Z,1SdJjeWaSdVr1Nrcs0WT0R,0.233434
7fPeYkxfPi3ig1OSvR5C1Z,6foY66mWZN0pSRjZ408c00,0.210267
7fPeYkxfPi3ig1OSvR5C1Z,4Gresv7JWudO3BhMFCVxge,0.269908
7fPeYkxfPi3ig1OSvR5C1Z,0vzSAyinyA619ZbrOaAi04,0.271361
7fPeYkxfPi3ig1OSvR5C1Z,5IoDSNO8QBvxCHGgQeIlKO,0.282039
3R7PRbshYPRnT0mS4p02eD,4FQDsvQMu5ny7mY8ehv4vP,0.138491
3R7PRbshYPRnT0mS4p02eD,6gEaGQfwz4jUE94R6Om2hu,0.117915
3R7PRbshYPRnT0mS4p02eD,5anbo4JjAPHa8UbEmRls05,0.143561
3R7PRbshYPRnT0mS4p02eD,665Aynzj4XbHKVosATYEhL,0.142413
3R7PRbshYPRnT0mS4p02eD,5UYYKTnYTvNqLWMJtw6O6Q,0.088128
3R7PRbshYPRnT0mS4p02eD,1gtl58TMl0fzivv3jO2IE9,0.144219
3R7PRbshYPRnT0mS4p02eD,0EWzVc9XR8UKRmjHfgqSmy,0.154946
6hES6A4ZOL8MzYpULEfsoZ,7KxSHM4DGe0aOyeCDEMF1R,0.149893
6hES6A4ZOL8MzYpULEfsoZ,5ta8NyQiixodcCinI6jjS6,0.20108
6hES6A4ZOL8MzYpULEfsoZ,1XazlqB4YAtvouCmJPWXlM,0.153922
6hES6A4ZOL8MzYpULEfsoZ,6scecOoBpMr3jV08gbSW3O,0.134185
6hES6A4ZOL8MzYpULEfsoZ,5KPjrk4LADrGKL2PSSU1lS,0.091922
6hES6A4ZOL8MzYpULEfsoZ,5M8goiFYynmNxhueYW6grR,0.150864
6hES6A4ZOL8MzYpULEfsoZ,2y6u1FsY2HSuSsn0cemmqu,0.157532
1owAc7B3hoCvn2GXHMUHPJ,1G7VT3YnG7u9QHDtnjP7G0,0.135119
1owAc7B3hoCvn2GXHMUHPJ,1P3LDx6pTNu44IYNE6ziCU,0.124366
1owAc7B3hoCvn2GXHMUHPJ,5fjoMV6IwPKFsmm0LQuv0m,0.147929
1owAc7B3hoCvn2GXHMUHPJ,79mxynFVrkYCXwFEsgZmCX,0.153821
1owAc7B3hoCvn2GXHMUHPJ,3hboOw4dS0aXGuP0fyyvbC,0.174538
1owAc7B3hoCvn2GXHMUHPJ,0xjKyw8MYQY33BlY9bvqCS,0.169134
1owAc7B3hoCvn2GXHMUHPJ,1JvF1A4iFynnOyvb8WKl6v,0.164967
16mWEFcsAMYo29nEx15kJK,3LLezpquftwn7QI1rYIovM,0.185543
16mWEFcsAMYo29nEx15kJK,7zWPS8cNSxWgGz6U00OIyT,0.186125
16mWEFcsAMYo29nEx15kJK,493RXTNYIr027MGi30cT1B,0.222249
16mWEFcsAMYo29nEx15kJK,7bfZTvjOD4WXpweVxpg85o,0.236959
16mWEFcsAMYo29nEx15kJK,74Qd6pAZN3m4Rb1zYJDNHs,0.244432
16mWEFcsAMYo29nEx15kJK,4XTJWc22VRo7oK4e6YmwtT,0.254077
3ZGT5qugV3L6AgB9DswiQp,7C2xXcXTr7AItNOMVr1Oul,0.193358
3ZGT5qugV3L6AgB9DswiQp,0lRtPuJoG47Mhm6a69Uewk,0.126294
3ZGT5qugV3L6AgB9DswiQp,7CeX5a1yiPeE9j2e7tHcgX,0.176849
3ZGT5qugV3L6AgB9DswiQp,1G7VT3YnG7u9QHDtnjP7G0,0.198336
3ZGT5qugV3L6AgB9DswiQp,0qkdE1C0ufnUISKwhg8Wh6,0.195901
0DAMv2If2x4wHf7q7MZQna,0xjKyw8MYQY33BlY9bvqCS,0.170949
